LicenseNumber,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate,Contact Name,Company Email,Phone,Website,Minority / Ethnic Owned,Evidence URL,Evidence Type
1137812,Sole Owner,RM HEATING AND COOLING SOLUTIONS,27 PASADENA ST,SAN FRANCISCO,CA,94134,San Francisco,(415) 756 5369,05/21/2025,05/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100952703,04/18/2025,,Workers' Compensation Insurance,NATIONAL FIRE INSURANCE COMPANY OF HARTFORD,7039265300,04/21/2025,04/21/2026,,,,,,,Unknown,,
1145667,Corporation,VARGAS HVAC,530 ESCONDIDO CIR,LIVERMORE,CA,94550,Alameda,(510) 227 8383,10/29/2025,10/31/2027,C20,CLEAR,,JT022770,10/08/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9387506,09/19/2025,09/19/2026,,,,,,,Unknown,,
947504,Corporation,BUILDING EFFICIENCY INC,"2037 IRVING STREET,SUITE 213",SAN FRANCISCO,CA,94122,San Francisco,(415) 831 4535,05/18/2010,05/31/2026,ASB| B| C10| C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100309971,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1969717,08/12/2014,08/12/2026,,,,,,,Unknown,,
1070343,Corporation,ELECTRIFY MY HOME,401 RAILROAD AVE SUITE A,SUISUN CITY,CA,94585,Solano,(707) 840 3411,10/27/2020,07/31/2027,C10| C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G130627276754,07/06/2023,,Workers' Compensation Insurance,INDEMNITY INSURANCE COMPANY OF NORTH AMERICA,C74039479,10/01/2025,10/01/2026,,,,,,,Unknown,,
1039824,Corporation,BLUE COAST HEATING AND AIR CONDITIONING,2210 BLOOMFIELD AVE,GILROY,CA,95020,Santa Clara,(408) 843 6494,05/25/2018,05/31/2026,C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,810025889,05/14/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02212602,06/23/2025,06/23/2026,,,,,,,Unknown,,
1118463,Sole Owner,DUONG TOAN QUI,1723 MORNING GLORY LN,SAN JOSE,CA,95124,Santa Clara,(281) 639 1423,03/26/2024,03/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100841225,03/07/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02926401,03/08/2025,03/08/2026,,,,,,,Unknown,,
1061226,Corporation,"UNITED HVAC, PLUMBING & ELECTRICAL",3310 VICTOR CT,SANTA CLARA,CA,95054,Santa Clara,(916) 470 0087,12/11/2019,12/31/2025,B| C10| C20| C36,CLEAR,WESTERN SURETY COMPANY,66731800,07/19/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1530905,01/12/2025,01/12/2026,,,,,,,Unknown,,
1092022,Sole Owner,GOLDEN AIR,3070 VAN SANSUL AVE APT 17,SAN JOSE,CA,95128,Santa Clara,(408) 390 8064,05/25/2022,05/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF623862,01/01/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01451601,12/29/2023,12/29/2025,,,,,,,Unknown,,
715426,Corporation,REACO HEATING & AIR CONDITIONING INC,8475 FOREST ST STE 125,GILROY,CA,95020,Santa Clara,(408) 578 6145,11/20/1995,04/30/2027,C20| C43,CLEAR,HUDSON INSURANCE COMPANY,30021418,01/01/2023,,Workers' Compensation Insurance,ENDURANCE ASSURANCE CORPORATION,EAW0000401000,10/02/2025,10/02/2026,,,,,,,Unknown,,
724791,Corporation,LEE INCORPORATED,28 GEARY STREET STE 525,SAN FRANCISCO,CA,94108,San Francisco,(415) 421 2758,07/09/1996,07/31/2026,A| ASB| B| C10| C20| C36| HAZ,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7900408692,01/01/2023,,Workers' Compensation Insurance,HANOVER AMERICAN INSURANCE COMPANY THE,WDFJ34599902,07/10/2025,07/10/2026,,,,,,,Unknown,,
960065,Sole Owner,CLASSIC HEATING AND AIR CONDITIONING,1370 RAE ANNE DRIVE,CONCORD,CA,94520,Contra Costa,(925) 293 6541,04/19/2011,04/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100194720,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02915301,03/21/2025,03/21/2026,,,,,,,Unknown,,
246673,Corporation,WES-CO INDUSTRIES,1981 ADAMS AVENUE,SAN LEANDRO,CA,94577,Alameda,(510) 867 3003,02/14/1967,01/31/2026,A| B| C10| C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100955179,06/01/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9160007,06/01/2016,06/01/2026,,,,,,,Unknown,,
916517,Corporation,GREEN AIR HEATING AND AIR CONDITIONING INC,3953 INDUSTRIAL WAY B,CONCORD,CA,94520,Contra Costa,(925) 284 7336,06/02/2008,06/30/2026,B| C10| C20| C46,CLEAR,WESTERN SURETY COMPANY,66673456,06/03/2023,,Workers' Compensation Insurance,STARNET INSURANCE COMPANY,BNET381819193,11/11/2025,11/11/2026,,,,,,,Unknown,,
932199,Corporation,CALVEY HEATING & AIR,247 E ST JOHN ST,SAN JOSE,CA,95112,Santa Clara,(650) 265 2202,05/04/2009,05/31/2027,C20,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7900427414,01/01/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1536398,01/01/2025,01/01/2026,,,,,,,Unknown,,
901310,Corporation,COMFORT AIR MECHANICAL SYSTEMS INC,1742 CLEMENT AVE,ALAMEDA,CA,94501,Alameda,(510) 217 8980,08/01/2007,08/31/2027,C-4| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101211641,08/31/2024,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TES4596638,04/01/2025,04/01/2026,,,,,,,Unknown,,
1118559,Limited Liability,ENLIGHTENED AIR LLC,P O BOX 6352,VACAVILLE,CA,95696,Solano,(707) 302 0282,03/27/2024,03/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100839890,03/01/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02919501,02/28/2025,02/28/2026,,,,,,,Unknown,,
991074,Sole Owner,A & S HEATING COOLING & APPLIANCE REPAIR,P O BOX 51716,SAN JOSE,CA,95151,Santa Clara,(408) 270 2260,03/06/2014,03/31/2026,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100241941,01/01/2023,,"Leasing Firm, Temp Agency, etc",ACE AMERICAN INSURANCE COMPANY,C58853902,12/01/2024,12/01/2025,,,,,,,Unknown,,
954031,Sole Owner,AIRICE HVAC SERVICES,378 SERRAMONTE TERRACE,FREMONT,CA,94536,Alameda,(510) 304 5122,10/29/2010,10/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF616397,02/26/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02097502,06/16/2025,06/16/2026,,,,,,,Unknown,,
705554,Corporation,RESIDENTIAL HEATING AND AIR CONDITIONING INC,65 CRISTICH LANE,CAMPBELL,CA,95008,Santa Clara,(408) 377 4073,04/25/1995,04/30/2027,B| C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100348451,01/01/2023,,Workers' Compensation Insurance,CYPRESS INSURANCE COMPANY,REWC635995,01/01/2025,01/01/2026,,,,,,,Unknown,,
1040640,Corporation,MERCURY HEATING AND AIR CONDITIONING INC,885 OAK STREET,BRENTWOOD,CA,94513,Contra Costa,(925) 233 4444,06/14/2018,06/30/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100753751,06/05/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1529166,01/17/2025,01/17/2026,,,,,,,Unknown,,
956163,Sole Owner,PENZO J E ENTERPRISES,7704 CHURCH STREET,GILROY,CA,95020,Santa Clara,(831) 902 7656,12/30/2010,12/31/2026,B| C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100212013,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9214182,07/12/2017,07/12/2026,,,,,,,Unknown,,
1019403,Corporation,SILVERMARK CONSTRUCTION SERVICES INC,180 GROBRIC CT,FAIRFIELD,CA,94534,Solano,(707) 759 3434,10/17/2016,10/31/2026,B| C10| C20| C36| C42| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100324736,01/01/2023,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA505713305,09/19/2025,09/19/2026,,,,,,,Unknown,,
972682,Corporation,WALNUT CREEK HEATING AND AIR CONDITIONING,4075 NELSON AVE STE D,CONCORD,CA,94520,Contra Costa,(925) 933 9333,05/07/2012,11/30/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100217433,01/01/2023,,Workers' Compensation Insurance,CYPRESS INSURANCE COMPANY,HOWC626520,06/01/2025,06/01/2026,,,,,,,Unknown,,
1023879,Corporation,ATTIC CREW,3535 ROSS AVE SUITE 106,SAN JOSE,CA,95124,Santa Clara,(800) 558 5857,02/21/2017,02/28/2027,B| C-2| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),CA6172282,03/13/2023,,Workers' Compensation Insurance,UNITED WISCONSIN INSURANCE COMPANY,WC00800079025,01/01/2025,01/01/2026,,,,,,,Unknown,,
918728,Sole Owner,GB MECHANICAL HVAC CO,430 44TH AVENUE #305,SAN FRANCISCO,CA,94121,San Francisco,(415) 699 3983,07/07/2008,07/31/2026,C-4| C20,CLEAR,WESTERN SURETY COMPANY,67438559,04/07/2025,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039122900,12/26/2024,12/26/2025,,,,,,,Unknown,,
780352,Corporation,A G C INC,745 CAMDEN AVENUE,CAMPBELL,CA,95008,Santa Clara,(408) 369 6305,06/16/2000,06/30/2026,B| C-4| C20| C36,CLEAR,TRAVELERS CASUALTY AND SURETY COMPANY OF AMERICA,106091521,01/01/2023,,Workers' Compensation Insurance,TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA,UB8T866374,10/01/2022,10/01/2026,,,,,,,Unknown,,
1049631,Sole Owner,TIMMY T PLUMBING AND HVAC,1750 LUNDY AVE UNIT 610546,SAN JOSE,CA,95161,Santa Clara,(408) 223 5523,01/31/2019,01/31/2027,C20| C36,CLEAR,WESTERN SURETY COMPANY,65338198,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02597901,12/28/2024,12/28/2025,,,,,,,Unknown,,
913541,Corporation,GENUINE CONSTRUCTION INC,1 HEATHER PLACE,MILLBRAE,CA,94030,San Mateo,(415) 939 2632,04/07/2008,04/30/2026,B| C10| C20| C36,CLEAR,HUDSON INSURANCE COMPANY,30040414,01/01/2023,,Workers' Compensation Insurance,ENDURANCE ASSURANCE CORPORATION,EAW0000103801,04/01/2025,04/01/2026,,,,,,,Unknown,,
970636,Sole Owner,JORDAN SHEET METAL,PO BOX 460,MOSS BEACH,CA,94038,San Mateo,(650) 346 8595,03/06/2012,03/31/2026,C20| C43,CLEAR,HUDSON INSURANCE COMPANY,30032557,01/01/2023,,Workers' Compensation Insurance,AMERICAN INSURANCE COMPANY,997175,04/14/2025,04/14/2026,,,,,,,Unknown,,
816691,Sole Owner,RAYNARD'S APPLIANCE REPAIRS,P O BOX 2753,RICHMOND,CA,94802,Contra Costa,(510) 453 8971,01/22/2003,01/31/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30134686,01/01/2024,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SNP1534467,02/21/2025,02/21/2026,,,,,,,Unknown,,
685104,Sole Owner,MODERN HEATING AND AIR CONDITIONING,P O BOX 70511,OAKLAND,CA,946120511,Alameda,(707) 552 5166,03/11/1994,03/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100630332,01/01/2023,,Workers' Compensation Insurance,MARKEL AMERICAN INSURANCE COMPANY,MWC013764508,11/02/2025,11/02/2026,,,,,,,Unknown,,
954729,Corporation,DT MECHANICAL,536 LEWELLING BLVD,SAN LEANDRO,CA,94579,Alameda,(510) 295 5143,11/17/2010,04/30/2026,C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800211743,11/24/2025,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,76WEGBE0M0E,03/06/2025,03/06/2026,,,,,,,Unknown,,
1091439,Sole Owner,PRECISE CLIMATE SOLUTIONS,819 10TH AVE,REDWOOD CITY,CA,94063,San Mateo,(650) 272 7001,05/11/2022,05/31/2026,C20,CLEAR,WESTERN SURETY COMPANY,66217072,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01375902,01/01/2025,01/01/2026,,,,,,,Unknown,,
1091184,Corporation,CARRERA HEATING & AIR INC,160 SYCAMORE AVE #34,BRENTWOOD,CA,94513,Contra Costa,(925) 575 1338,05/06/2022,05/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF645293,06/19/2025,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,7039293078,05/13/2025,05/13/2026,,,,,,,Unknown,,
986999,Corporation,LIVERMORE MECHANICAL INC,PO BOX 2706,LIVERMORE,CA,94551,Alameda,(925) 292 1604,09/20/2013,09/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,62497007,01/01/2023,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,A09508219,12/03/2023,12/03/2025,,,,,,,Unknown,,
414631,Corporation,BURLINGAME HEATING AND VENTILATION INC,31721 KNAPP ST,HAYWARD,CA,94544,Alameda,(650) 697 9142,12/01/1981,12/31/2025,C20| C43,CLEAR,FINANCIAL PACIFIC INSURANCE COMPANY,55219778,01/01/2023,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,B09510350,07/01/2025,07/01/2026,,,,,,,Unknown,,
1074318,Corporation,MARASIGAN HEATING AND AIR,1415 CLEMENTINE LANE,FAIRFIELD,CA,94533,Solano,(707) 419 4460,03/29/2021,05/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100654447,01/01/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1536869,02/22/2025,02/22/2026,,,,,,,Unknown,,
1028723,Sole Owner,CALI CLIMATE MECHANICAL,1329 DOWNIE POINT DRIVE,BRENTWOOD,CA,94513,Contra Costa,(925) 305 3164,07/07/2017,07/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,64981268,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02961301,03/22/2025,03/22/2026,,,,,,,Unknown,,
1013227,Sole Owner,CARTER'S HEATING & AIR,5940 HILTON ST,OAKLAND,CA,94605,Alameda,(510) 755 7197,04/25/2016,03/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100304896,01/01/2023,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC000136615,03/03/2025,03/03/2026,,,,,,,Unknown,,
1078891,Corporation,AMERICAN BUILDER & ELECTRICAL INC,4794 PARK DOUGLAS PL,SAN JOSE,CA,95136,Santa Clara,(650) 660 5050,07/28/2021,07/31/2027,A| B| C10| C20| C36,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF601237,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01813502,03/28/2025,03/28/2026,,,,,,,Unknown,,
930848,Sole Owner,AZER HEATING & COOLING,2323 ROYAL ANN DRIVE,UNION CITY,CA,94587,Alameda,(510) 475 5700,04/06/2009,04/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100946062,03/29/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01890902,04/18/2025,04/18/2026,,,,,,,Unknown,,
1110728,Corporation,SMB MECHANICAL SOLUTIONS,900 RUTHERFORD CIRCLE,BRENTWOOD,CA,94513,Contra Costa,(510) 912 6232,09/28/2023,09/30/2027,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100999454,10/06/2025,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,WC739086271,11/22/2025,11/22/2026,,,,,,,Unknown,,
1102365,Corporation,SILVA HEATING & AIR INC,14435 KESTER CT,SAN MARTIN,CA,95046,Santa Clara,(408) 829 0285,03/13/2023,03/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100704957,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG517926802,01/30/2025,01/30/2026,,,,,,,Unknown,,
1044355,Corporation,CAL BAY MECHANICAL INC,3352 FARTHING WAY,SAN JOSE,CA,95132,Santa Clara,(408) 512 4166,09/14/2018,09/30/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100406351,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01330602,01/01/2025,01/01/2026,,,,,,,Unknown,,
1140094,Corporation,R & J CLIMATE SERVICES INC,3010 O'BRIEN ROAD,RICHMOND,CA,94806,Contra Costa,(510) 200 1896,07/09/2025,07/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100971244,06/23/2025,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WES3795521,07/01/2025,07/01/2026,,,,,,,Unknown,,
896479,Corporation,SABOO INC,415 BEATRICE G SUITE H,BRENTWOOD,CA,94513,Contra Costa,(626) 260 2849,05/15/2007,05/31/2027,A| B| C10| C17| C20| C36| HAZ,CLEAR,HUDSON INSURANCE COMPANY,30021510,01/01/2023,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA5067065,09/01/2025,09/01/2026,,,,,,,Unknown,,
1040611,Sole Owner,LEFT COAST HEATING AND AIR CONDITIONING,403 JUNCTION AVE 215,LIVERMORE,CA,94551,Alameda,(925) 899 6780,06/13/2018,06/30/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30122007,05/15/2023,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,WC739299219,05/26/2025,05/26/2026,,,,,,,Unknown,,
963432,Corporation,DUNRITE HEATING & AIR INC,23054 EVERGREEN LN,LOS GATOS,CA,95033,Santa Clara,(408) 353 4900,07/19/2011,07/31/2027,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101182307,08/01/2024,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TES4634095,07/06/2025,07/06/2026,,,,,,,Unknown,,
1142449,Sole Owner,GO MECHANICAL,2746 VISTA BUENA,FAIRFIELD,CA,94534,Solano,(707) 628 3897,08/21/2025,08/31/2027,C20,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7901260343,08/05/2025,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,ROWC619642,08/08/2025,08/08/2026,,,,,,,Unknown,,
783459,Sole Owner,RIVERA'S HEATING & AIR CONDITIONING,703 CASTRO ST 11,SAN LEANDRO,CA,94577,Alameda,(510) 483 4328,08/24/2000,08/31/2026,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101538091,06/08/2025,,Workers' Compensation Insurance,EMPLOYERS ASSURANCE COMPANY,EIG561365001,06/04/2025,06/04/2026,,,,,,,Unknown,,
1047690,Corporation,GREEN AIR MECHANICAL INC,375 ORDWAY STREET,SAN FRANCISCO,CA,94134,San Francisco,(415) 370 2896,12/10/2018,12/31/2026,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101673968,11/08/2025,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG5893165,02/27/2025,02/27/2026,,,,,,,Unknown,,
861542,Sole Owner,A & R HVAC,5085 HOLBORN WAY,SAN RAMON,CA,94582,Contra Costa,(408) 999 0305,07/19/2005,07/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67293698,12/23/2024,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039126719,12/30/2024,12/30/2025,,,,,,,Unknown,,
766335,Sole Owner,WILLIAM'S HEATING,8 MADDUX AVE,SAN FRANCISCO,CA,94124,San Francisco,(415) 518 3675,07/26/1999,07/31/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30117529,04/22/2023,,License does not have current W/C,STATE COMPENSATION INSURANCE FUND,1605935,02/15/2016,02/15/2026,,,,,,,Unknown,,
1095352,Sole Owner,KELS HEATING AND COOLING,130 MAGNOLIA AVE APT #5,MILLBRAE,CA,94030,San Mateo,(415) 748 6769,08/15/2022,08/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100977238,07/17/2025,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039007763,09/25/2024,09/25/2026,,,,,,,Unknown,,
901246,Corporation,A P AIR SYSTEMS,535 SALMAR AVE F,CAMPBELL,CA,95008,Santa Clara,(408) 733 2000,07/31/2007,07/31/2027,B| C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC5002615,01/01/2023,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA506635403,06/27/2025,06/27/2026,,,,,,,Unknown,,
1080625,Corporation,POWELL MECHANICAL INC,4010 CHESTNUT AVE,CONCORD,CA,94519,Contra Costa,(925) 222 5522,09/01/2021,09/30/2027,C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800049164,08/13/2025,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1541334,03/30/2025,03/30/2026,,,,,,,Unknown,,
979982,Corporation,AUTOMATED BUILDING CONTROL SOLUTIONS,1533 BERGER DRIVE,SAN JOSE,CA,95112,Santa Clara,(408) 813 7013,01/09/2013,01/31/2027,C-7| C20,CLEAR,HARCO NATIONAL INSURANCE COMPANY,0546848,01/01/2023,,Workers' Compensation Insurance,HARTFORD FIRE INSURANCE COMPANY,57WEABL9Y3J,12/09/2024,12/09/2026,,,,,,,Unknown,,
789661,Sole Owner,LEGEND CONSTRUCTION,1745 PALO SANTO DRIVE,CAMPBELL,CA,95008,Santa Clara,(408) 981 8576,01/10/2001,01/31/2027,B| C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800206353,09/14/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01654902,02/15/2025,02/15/2026,,,,,,,Unknown,,
936594,Sole Owner,GMSPHERE AIR,P O BOX 1960,MORGAN HILL,CA,950381960,Santa Clara,(408) 364 5927,08/17/2009,08/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100092361,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS' FIRE INSURANCE COMPANY (THE),EIG5304364,07/01/2025,07/01/2026,,,,,,,Unknown,,
1129915,Corporation,BAY AREA CLIMATE CONTROL,1930 W WINTON AVE STE 4,HAYWARD,CA,94545,Alameda,(415) 312 7224,12/04/2024,12/31/2026,C10| C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF631029,11/12/2024,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,8035608796,08/06/2025,08/06/2026,,,,,,,Unknown,,
969792,Sole Owner,R C HEATING,1610 PEACH WOOD DR,SAN JOSE,CA,95132,Santa Clara,(408) 391 0265,02/02/2012,02/28/2026,C20,CLEAR,WESTERN SURETY COMPANY,66862270,03/13/2024,,Workers' Compensation Insurance,VALLEY FORGE INSURANCE COMPANY,703926523,03/01/2025,03/01/2026,,,,,,,Unknown,,
845219,Corporation,LUMINALT ENERGY CORPORATION,10 CAROLINA STREET,SAN FRANCISCO,CA,94103,San Francisco,(415) 640 4000,08/23/2004,07/31/2026,B| C10| C20| C46,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100058697,01/01/2023,,Workers' Compensation Insurance,REDWOOD FIRE AND CASUALTY INSURANCE CO,LUWC626227,01/24/2025,01/24/2026,,,,,,,Unknown,,
996875,Corporation,AUSTIN'S AIR CONDITIONING AND HEATING INC,871 COTTING CT F,VACAVILLE,CA,95688,Solano,(707) 422 2593,09/19/2014,09/30/2026,C20,CLEAR,WESTERN SURETY COMPANY,67137023,08/09/2024,,Workers' Compensation Insurance,INDEMNITY INSURANCE COMPANY OF NORTH AMERICA,C74016522,10/01/2025,10/01/2026,,,,,,,Unknown,,
991635,Corporation,ROCKLAND CONSTRUCTION GROUP INC,33 ELMIRA STREET,SAN FRANCISCO,CA,94124,San Francisco,(415) 310 2668,03/26/2014,03/31/2026,A| B| C10| C16| C20| C36| C38,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF614541,01/04/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9109943,08/19/2015,08/19/2026,,,,,,,Unknown,,
789682,Corporation,GRESS HEATING & AIR INC,P O BOX 1199,LIVERMORE,CA,94568,Alameda,(925) 872 6497,01/11/2001,08/31/2027,C20| C46,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF604145,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9072359,09/01/2016,09/01/2026,,,,,,,Unknown,,
1043522,Corporation,CHUONG HVAC INC,1770 FLORIDA AVE,SAN JOSE,CA,95122,Santa Clara,(408) 375 5261,08/24/2018,03/31/2026,C20,CLEAR,OHIO CASUALTY INSURANCE COMPANY (THE),999315549,03/15/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02107801,06/15/2024,06/15/2026,,,,,,,Unknown,,
900840,Sole Owner,UNITED HEATING AND COOLING,885 SCOTTSDALE DR,VACAVILLE,CA,95687,Solano,(707) 330 4812,07/24/2007,07/31/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30043929,01/01/2023,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC023916101,06/13/2025,06/13/2026,,,,,,,Unknown,,
1143824,Limited Liability,GSH HEATING AND AIR CONDITIONING,2202 SANTA MARIA DRIVE,PITTSBURG,CA,94565,Contra Costa,(925) 278 8660,09/19/2025,09/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100955849,04/24/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9382777,07/20/2025,07/20/2026,12/12/2025,,,,,,Unknown,,
